slope,elev_5x5_rel,elev_5x5_std_dev,slope_5x5_std_dev,twi_10m,twi_100m,dd_s,dd_h,dd_v,label
89.94348,-0.022330321,0.13980238,0.007249237,10.80269,0.12640946,87.50652,87.50251,0.7170918,0
89.97152,-0.052211914,0.23305534,0.03467217,10.734566,-2.1611507,282.36667,282.34567,3.0046687,0
89.99193,-0.21659912,0.91907394,0.0009842202,9.809209,-3.3206894,153.93515,153.84325,3.871254,0
89.99734,-0.20492187,2.7186832,0.0002940951,8.887428,-4.4884067,181.55367,180.75508,10.119504,0
89.99908,0.34955078,7.205016,0.00013777394,8.777694,-6.2579,171.10625,152.38338,77.03775,0
89.99834,-0.12132324,4.3819075,0.00017769619,9.4911,-5.1072035,189.85733,182.46587,51.08101,0
89.99707,1.0305078,2.1599195,0.0024978982,10.520911,-3.564884,7.5670776,7.420182,1.4837646,0
0.0,4.5474735e-13,0.0,0.0,12.510711,0.12827514,83.379875,83.379875,0.0,0
89.998184,-0.2919922,4.087284,7.21881e-05,9.326538,-5.6801553,266.2904,250.24498,85.38086,0
89.98884,-0.48166505,0.8819204,0.038432963,9.343871,-5.0814853,186.24277,183.58412,30.235044,0
89.99721,0.52271485,2.2408736,0.00076503825,11.328104,-2.8986287,46.130337,45.82578,4.450566,0
89.997955,-0.12287109,3.3518322,0.00023543357,10.026382,-4.3017144,39.41828,37.390007,12.450868,0
89.99798,-0.63478273,3.1842237,0.00071598584,10.346205,-3.0269656,70.58632,68.98706,14.225434,0
89.99671,-0.21072754,2.163254,0.00043412432,9.914759,-1.28751,54.799118,53.69087,10.836083,0
89.9982,-0.18983887,3.9380898,0.00017779836,11.311182,-2.8721712,57.45768,55.995064,12.378733,0
89.994965,-0.12302246,1.4805415,0.0004044246,10.450165,-5.1915774,158.85536,153.04175,39.408554,0
89.99807,0.1651709,3.79233,0.00037285188,8.888766,-5.093201,409.7568,388.1026,117.08494,0
89.99239,0.0028759765,0.9447168,0.0007073902,12.76142,-1.4800099,56.130104,55.899124,5.028124,0
89.998924,1.7119141,6.3227334,0.00010478423,10.711182,-5.472276,121.809555,112.7828,44.804153,0
89.997856,-0.34408447,3.6782703,0.00027354987,9.022592,-6.4456363,267.8652,232.9513,127.44884,0
89.99762,-0.42778075,2.960513,0.00022465167,8.669994,-5.8053503,380.6365,366.00302,99.8031,0
89.99832,-0.07953125,4.2248545,0.000120382465,8.929458,-5.017624,215.77611,207.49962,58.03585,0
89.99608,0.061748046,1.84305,0.00032109016,10.166636,-4.495018,251.17976,249.9251,22.093544,0
89.99757,-2.1503515,3.1450243,0.003996057,7.223888,-6.068223,264.2797,246.28508,91.42049,0
89.99764,-0.040739745,3.0359092,0.0004151407,10.349466,-3.1734123,55.094112,54.425697,7.1662507,0
89.9983,1.5343604,3.901653,0.0009279594,9.654108,-1.9764066,10.305046,9.83334,3.0820072,0
89.99861,-1.1430664,5.503578,0.00012734426,8.271146,-3.082681,55.622036,50.814243,21.280657,0
89.99722,0.021977538,2.562971,0.00031209263,9.231874,-5.3199873,351.76855,342.3477,77.55558,0
89.998436,-0.52793944,4.508196,0.00047838522,7.8773327,-3.204951,90.13173,85.141945,28.517725,0
89.99924,-1.0175318,9.543646,8.1431055e-05,8.230786,-3.5159955,132.36055,117.17164,58.158386,0
89.99877,-1.1298975,6.006318,7.094664e-05,7.811654,-3.1120658,89.623245,79.16149,41.386795,0
89.99824,-0.04756836,4.094441,8.964379e-05,8.800562,-5.3279247,227.70386,222.6751,42.06226,0
89.99435,-0.7209717,1.8135346,0.0013755579,7.776597,-2.418255,113.648834,111.299965,22.340328,0
89.94521,0.039233398,0.13841617,0.3699972,13.3297615,-1.8945286,179.8041,179.76352,3.2662978,0
89.928246,-0.017800294,0.10403911,0.037319418,11.131892,-0.70983595,162.42725,162.41814,1.6726586,0
89.99851,-0.7666699,4.437147,0.00043138667,8.875917,-4.699806,137.18774,128.54675,47.28405,0
89.99726,-0.2395044,2.9102361,0.00033041165,9.804615,-5.6683264,266.7943,255.89647,68.870056,0
89.99909,-0.053916015,8.262619,4.6897883e-05,8.681853,-4.9084983,142.09442,132.16936,48.109802,0
89.98419,-0.11085205,0.56376547,0.0031010655,9.018039,-0.7735558,66.93371,66.83945,3.4275625,0
89.979904,0.06276978,0.5390775,0.0035835057,11.888497,-3.6198893,209.96918,209.54697,12.172821,0
89.99829,-0.086496584,4.332135,7.964796e-05,9.592119,1.0242058,107.781105,105.86925,15.974487,0
89.99774,-3.3171484,3.8980927,0.0056903563,6.960025,-6.151768,297.6152,261.0351,138.3717,0
89.9983,-1.7488672,3.6542673,0.0009796119,7.0167427,-2.885013,114.972466,110.743286,29.02298,0
89.99866,0.06307617,5.4253645,0.00010649891,9.11999,-5.635871,100.85514,96.55631,28.043335,0
89.99285,-0.10447266,1.1177825,0.0012638583,11.133704,-2.4281006,30.236265,30.062208,3.2279139,0
89.99532,-0.6480225,2.146625,0.0011956466,7.2905264,-5.0604353,125.033966,122.24989,25.559143,0
89.99662,0.75633055,2.1936905,0.0020492983,10.14003,1.1406009,54.232563,53.99908,4.607472,0
89.97481,0.00088256836,0.32731694,0.0023652364,13.587984,-2.930235,272.33505,272.27606,5.3072176,0
89.99655,-1.1047461,2.8642488,0.00072370516,6.9683876,-3.3445938,136.3676,133.36255,27.044933,0
89.99739,-0.3339697,3.0433822,0.0005128428,8.920857,-5.6769767,328.14676,304.83154,114.994125,0
89.90205,-0.042004395,0.05065922,3.0162485,11.319488,1.3688596,44.824173,44.82318,0.20437622,0
89.997955,-0.46415284,3.38845,0.00018488112,9.007274,-2.776756,79.52335,76.0504,22.64614,0
89.99502,0.19507934,1.4372534,0.00206619,9.463414,-2.8143706,75.78806,75.63473,4.5714,0
89.99856,-1.357334,5.8817697,0.00034575135,6.4424305,-5.7315903,299.4468,258.78354,148.84798,0
89.99835,-0.30646974,4.3113856,0.00020545516,8.879057,-1.8994659,92.93952,85.47961,34.9664,0
89.99858,-0.030561524,5.425787,0.00019044925,9.736754,-2.575622,76.9476,71.33381,28.367525,0
89.98025,-0.037866212,0.35926732,0.0022699228,11.978169,-3.0335376,245.12466,245.05577,5.5431786,0
89.9983,-0.04107422,3.983772,0.00015771891,8.718203,-6.1808534,271.12906,250.48402,100.560974,0
89.998566,-0.9743897,5.198915,0.00020389762,8.066934,-6.300242,122.71259,111.715485,44.7041,0
89.99753,-0.174375,2.7230308,0.0003626621,8.7426195,-4.1341114,571.8283,534.6726,191.84546,0
89.99838,-0.3906787,4.449745,0.00016141347,8.574539,-4.245816,91.68665,85.581245,32.45176,0
89.93145,0.04948242,0.160565,0.012121581,19.91516,0.14873242,0.0,0.0,0.0,0
89.99876,0.25175294,5.9698515,7.396973e-05,8.841776,-5.7778883,169.83032,166.43796,24.35817,0
89.99811,-0.1520166,3.8074832,0.00013235625,8.563465,-5.2002296,118.173546,112.52593,35.725636,0
89.998634,0.45001954,5.7940083,0.00019884398,9.354432,-3.4150727,182.85603,161.92036,82.39317,0
89.998535,-1.4713867,5.082888,0.00026517545,7.103162,-4.6010737,221.5993,206.23843,78.64712,0
89.997795,-0.9648291,5.3232846,0.00045426888,9.544492,0.26021853,42.43352,38.715164,15.627073,0
89.99656,0.2981836,2.0189264,0.0012349478,9.444534,-5.978986,109.648834,103.84202,32.582405,0
89.99795,-0.006706543,3.591887,5.369186e-05,8.8905115,-5.478229,200.00293,193.83313,48.827236,0
89.99857,-0.5080542,5.125903,0.000273588,8.525483,-6.473708,208.51886,184.71684,94.084526,0
89.99919,0.1043457,8.484702,0.00016828999,8.344116,-5.845752,195.18439,172.40218,88.763306,0
89.885216,0.014520263,0.11482788,0.024640946,19.89812,-0.20345964,0.0,0.0,0.0,0
89.99714,-0.30355468,2.4225633,0.00036610613,9.2084465,-4.223256,100.89344,96.49024,28.522326,0
89.99636,-1.0377637,2.958068,0.000821913,7.039851,-4.7720666,161.53465,149.47945,60.191803,0
89.993835,-0.1400122,1.2374969,0.00045098434,8.432116,-4.616866,328.73386,327.56714,27.324251,0
89.99839,0.00024414062,4.5625424,0.000104156636,9.787472,-5.1997986,85.15591,81.08523,25.747513,0
89.998474,1.1177392,5.1569724,0.00041323708,14.271717,-4.1153936,0.0,0.0,0.0,0
89.97678,-0.017696533,0.28990003,0.0024024188,10.981334,1.7121297,35.135525,35.12665,0.78933626,0
89.99832,0.14296143,4.290116,0.00046555122,9.00691,-2.9210253,42.15987,41.014954,9.174004,0
89.998245,-0.60444826,4.241382,0.0002724025,9.568933,-4.522818,62.45271,59.244663,19.47109,0
89.98905,-0.020947266,0.68863904,0.0011410965,11.487472,-2.7772157,188.05322,187.24126,13.878851,0
89.998665,-0.27084962,5.9811296,0.00017570812,7.8314795,11.825175,232.84717,222.93558,56.715973,0
89.99855,0.10353027,5.1774445,0.00019164213,8.745418,-4.91059,123.62463,103.141174,65.38779,0
89.99744,0.46470216,2.8200572,0.0007190685,9.706368,-5.374088,199.0181,195.00357,37.750355,0
89.998955,0.67551756,6.7433286,0.00048635618,9.793228,-5.5023174,188.32114,165.82832,85.84478,0
0.0,-73.67359,249.8393,40.409573,9.603902,15.154514,9.978352,9.978352,0.0,0
89.99486,0.58782226,1.7728283,0.0010328543,12.3991785,-5.231743,238.69273,233.21666,44.80365,0
89.99896,-0.41331542,6.9237404,6.6647204e-05,8.096617,-3.0370624,72.89502,63.7552,34.59735,0
89.99841,-0.34769532,4.6580176,0.000109183005,8.225957,-3.8007462,112.37382,107.27194,32.20945,0
89.99855,-0.58638674,4.9585676,0.0001729208,9.07084,-5.8326144,151.77843,133.75694,68.730064,0
89.99793,-0.07686035,3.5711694,0.00011746057,9.046371,-3.190376,154.93733,150.67778,33.49057,0
89.997826,-0.121711425,3.2325664,0.00023343932,10.348092,-4.8327794,122.20995,120.195206,20.83435,0
89.99571,-0.841438,1.9731131,0.0034547285,8.780526,-6.0820932,297.8053,289.15134,67.42553,0
89.988716,-0.06705322,0.68147576,0.0009809313,11.103412,-3.7897384,104.798035,104.4597,8.104706,0
89.99758,0.033374023,3.0456002,0.0001248777,9.810643,-3.6998003,192.99005,189.43887,35.83899,0
89.997375,0.4227588,2.7821743,0.0003038003,9.278477,2.5424373,45.36415,44.20127,10.07205,0
89.9991,1.6152099,6.751904,0.00043536766,8.568765,-5.2009034,60.108265,56.38558,19.593025,0
89.99067,0.013818359,0.8472998,0.0015257875,11.1184845,-4.475282,121.98369,121.33527,10.239401,0
89.99782,0.44016114,2.9966784,0.0030534063,10.197431,0.07891983,22.693604,22.313534,3.8111022,0
89.99766,0.095332034,3.0460198,0.0002410626,9.050218,-5.533798,218.8576,215.60065,35.077442,0
89.99786,-0.17931153,3.3211932,0.00018831002,8.762616,-5.3873153,252.1629,241.36972,70.30571,0
89.985695,-0.0055273436,0.5032487,0.001305108,11.113214,-2.5623045,101.84976,101.7676,4.0681577,0
89.998436,-0.25689453,4.5196247,8.580271e-05,8.977374,-6.055541,370.02213,359.15567,84.43498,0
89.997536,-0.48280516,3.2099242,0.00034727744,9.811532,-4.5565853,99.56785,94.871635,29.825611,0
89.90754,0.024676513,0.080085434,0.0372949,16.520926,-0.88042563,157.25531,157.25015,0.8734436,0
89.99781,-0.3013379,3.34652,0.00034504625,8.7059145,-6.029267,303.5597,291.64862,77.47493,0
89.99771,0.12425781,3.1555684,9.883927e-05,10.092337,3.2974024,79.33239,78.12425,13.2821045,0
89.996346,-0.07282471,2.1640704,0.00063606235,8.932633,-2.650689,73.91122,71.64758,16.566141,0
89.99747,-0.015307617,2.7670782,0.00013903227,10.025676,-5.0572257,128.50339,124.73545,30.543224,0
89.988335,-0.053846434,0.5838543,0.001804646,11.189537,-2.5438955,66.38296,66.26938,3.8271372,0
89.99786,0.10361817,3.4101217,0.00021294317,12.707096,-4.0302153,170.01228,165.68105,35.032894,0
89.99788,-0.023051757,3.4309187,0.00013788746,9.259617,-2.0874088,111.27386,106.70343,31.32674,0
89.98487,0.025544433,0.49744022,0.00063428376,13.627415,-0.5335814,144.4736,144.3876,4.948026,0
89.99868,0.4431079,4.842434,0.00020971017,9.164262,-4.28412,11.218322,10.247888,4.5627837,0
89.9957,0.06461426,1.8831571,0.0004446898,11.402059,-4.2683764,30.098198,29.789282,4.1881175,0
89.99844,0.35540527,4.6080093,0.00018779744,9.052778,-5.375427,143.5769,134.52214,49.180943,0
89.99933,0.8641162,9.783402,6.438124e-05,8.918295,-4.872781,28.824411,23.803776,16.192526,0
89.99329,-0.13974121,1.0948458,0.0020337824,9.926681,-3.0792055,210.82353,210.06902,13.764208,0
89.99421,0.051430665,1.0778891,0.0061764354,10.558405,-4.558633,109.74493,108.34538,16.50158,0
89.88461,0.0014331054,0.10674576,0.029959522,16.822746,0.6889625,127.90675,127.89999,1.0963006,0
89.954216,0.039840087,0.16993296,0.00682219,13.350762,-1.5587769,160.53925,160.51958,2.4019103,0
89.99896,4.396494,7.5542445,0.00028561192,11.774462,-4.485851,8.250892,7.426829,3.5943604,0
89.99299,-0.031828612,1.1969489,0.0034661614,9.975474,-2.7064362,179.21373,177.56877,21.521912,0
89.91879,-0.0044921874,0.090195745,0.014445032,12.945264,1.1704545,237.56026,237.55719,1.0194706,0
89.99724,-0.028652344,2.681299,0.00023722074,10.376673,-3.7054496,51.057945,50.404186,7.534525,0
89.8773,0.031389162,0.07273176,0.041218825,15.209013,8.954919,358.65262,358.6446,1.9792376,0
89.99838,-2.5343554,6.4484315,0.00038233545,6.501945,-3.5686903,101.15472,86.27197,51.087017,0
89.9914,-1.1089063,1.551856,0.02598591,8.14959,-5.601517,274.8005,269.23105,49.01123,0
89.99874,0.010708008,5.586383,6.401421e-05,9.5097685,-5.394338,190.69302,171.9907,78.7722,0
89.99767,-2.2415333,3.8100927,0.0034937914,7.0176992,-6.363934,361.64743,337.9215,118.993286,0
89.99887,0.786626,6.1606493,0.00015174205,9.173532,-5.583316,209.34486,196.42522,65.51666,0
89.94935,0.03418335,0.15665565,0.010048927,12.901912,-0.63327664,181.33076,181.31378,2.3985364,0
89.997925,0.09776855,3.6016142,0.0008455553,13.397371,-4.541856,0.0,0.0,0.0,0
89.9993,0.70750976,9.085605,0.00011861724,8.50857,-6.561486,210.63431,176.76408,113.95633,0
89.997025,-0.58106935,2.5195873,0.00058721926,8.770641,-5.1574693,120.18125,118.08908,19.94104,0
89.95387,-0.026409913,0.15486783,0.016718142,11.363312,-2.2079878,305.85086,305.82867,3.4951882,0
89.998344,-0.3143091,4.520219,7.738117e-05,8.76341,-6.132613,264.803,254.8805,59.194576,0
89.99885,0.4579883,7.0178246,0.0001504631,8.620996,-2.35656,54.70515,46.517277,28.575037,0
89.998505,0.14231445,4.8673334,7.094533e-05,9.32486,-4.2686353,239.31792,230.36417,63.029285,0
89.997375,-0.19402832,2.773587,0.00029222775,9.750101,-4.7953954,150.14188,144.05489,41.49716,0
89.9983,2.968047,5.0596485,0.007938471,10.03596,-5.3329964,331.50964,319.64542,77.63608,0
89.986496,-0.23197754,0.78793734,0.0036287233,8.721905,-3.1628485,91.78615,91.49505,7.2015204,0
89.994286,-0.22987549,1.3943921,0.0008175351,9.918428,-3.652382,133.09038,128.11687,32.22479,0
89.99861,-0.7914063,6.0146685,0.00042242877,8.775172,11.568984,164.55087,144.52982,77.41938,0
89.99865,-0.007236328,5.507414,0.00012601358,8.545694,-6.4055142,209.62888,190.57912,75.33386,0
89.998184,-0.46267578,4.1619186,0.0002710229,9.462328,-5.7298613,209.8803,196.85486,72.199905,0
89.99508,-0.2985742,1.5521326,0.0011786968,9.404079,-5.7097383,162.59702,157.82385,34.04202,0
89.9989,-0.5274487,6.67567,0.00012119129,8.007708,-3.6189501,50.926952,41.424248,28.924555,0
89.99747,0.053725585,2.8406005,0.0003902295,9.567981,-5.4593606,237.07138,231.75732,43.03432,0
89.99642,-0.30577636,1.7031893,0.0012884022,8.397163,-5.1837597,189.367,188.15865,18.54377,0
89.98849,0.1394287,0.5632368,0.0026417596,11.806233,-0.9837969,38.507812,38.484425,1.3174782,0
89.982994,-0.04411377,0.3995446,0.0020481502,10.547845,-0.674497,256.14432,256.0508,6.590569,0
89.99868,-0.20347168,5.6719065,7.789698e-05,9.033426,-5.3907614,226.12999,205.29276,90.54467,0
89.99854,0.40265137,5.4042654,0.00020358908,8.504552,-5.188614,179.25208,163.75185,70.038086,0
89.998535,-0.6235645,5.2816157,0.00016696936,9.118328,-2.2621675,51.323723,46.572662,21.44573,0
89.973694,0.0069519044,0.2471387,0.005248949,12.476495,-1.5391405,429.78906,429.74393,5.8906617,0
89.99511,-0.106987305,1.5482985,0.00039443234,9.72648,-1.4791207,34.50615,34.237522,4.2805834,0
89.921616,0.011274414,0.123931065,0.015200575,12.558738,2.6249523,79.30895,79.30635,0.62106323,0
89.99842,-0.7829639,5.379255,0.00025662,9.109607,-4.883819,186.0509,165.25879,82.277565,0
89.950035,-0.26335448,0.4965835,0.011308439,9.378062,-5.783739,346.17868,341.86945,43.000977,0
89.997505,-0.01822754,2.7284474,0.00019253569,9.803235,-5.142736,378.61606,373.36752,60.667633,0
89.962524,0.06285401,0.19518358,0.008058533,12.769892,-1.419636,376.08826,376.0724,3.244385,0
89.9992,-0.44565675,8.553805,0.0001762902,9.024616,-5.9922667,195.65044,177.30124,80.0488,0
89.99864,-0.5966748,5.1327224,0.00023680147,8.137075,-5.7991323,266.49622,251.08105,83.37161,0
89.998314,-0.036254883,4.3246284,0.00051247055,9.272795,-4.695815,34.870285,33.554337,9.317871,0
89.999176,-1.2181152,8.685631,0.00013763597,7.769873,-6.5470004,155.76541,143.60327,52.88184,0
89.99778,-0.019003905,3.1139212,0.00064354937,9.887038,-2.164102,32.53963,31.751053,6.7816496,0
89.99644,0.3529956,3.2150114,0.0007922644,9.73281,-6.1349587,248.0292,229.03146,85.022804,0
89.990395,-0.2310791,0.837768,0.0022087796,9.774762,-1.5267394,115.041794,114.368324,12.116808,0
89.975334,0.029119873,0.28524297,0.021990556,12.835778,-3.419185,215.33878,215.17322,7.8376255,0
89.99564,0.0042089843,1.7114531,0.00029951165,10.07435,-1.5366834,104.40677,103.151764,15.418244,0
89.996475,0.11297485,2.1818945,0.0006310712,9.604629,-4.9501953,247.08153,246.13002,17.05163,0
89.99753,0.40662843,3.1074831,0.00023053521,10.536955,-5.1963277,155.97568,153.74977,25.740417,0
89.9974,0.11827393,2.8648949,0.00041975328,9.558642,-4.6681733,109.17868,105.89013,26.171211,0
89.99099,-0.042019043,0.80491036,0.00062375003,10.452518,-4.0863776,291.85684,291.19827,17.296387,0
89.9975,0.24450684,2.635448,0.0071995985,9.95099,-2.6842902,20.52611,20.275034,3.062784,0
89.991104,0.053620607,0.8761107,0.00056318234,12.399619,-3.1377542,135.80693,135.6466,6.3046665,0
89.998024,0.006230469,3.619732,0.0001125532,9.143573,-5.5895686,246.65747,232.16403,76.92902,0
89.99716,-0.45151612,2.592938,0.0010005669,9.709693,0.21891373,30.463186,29.651707,6.2664266,0
89.97685,-0.0033251953,0.29936028,0.0021217405,12.311501,-2.5453126,243.26216,243.21053,4.764286,0
89.9984,1.6572119,4.522349,0.00012810115,11.3381405,-4.956102,117.13217,109.397514,39.999878,0
89.98351,-0.08065918,0.48211855,0.0065970114,11.653022,-1.8701439,108.84603,106.03462,21.849136,0
89.99933,2.6992285,9.30965,0.00014684188,7.7242947,-6.045052,252.15596,231.33035,91.3409,0
89.99396,-0.058378905,1.1841098,0.0004927123,10.685084,-2.083817,64.37425,64.072624,6.15406,0
89.873245,-0.006682129,0.10100786,0.026745874,18.259644,-0.12728523,0.0,0.0,0.0,0
89.986725,0.2947351,0.3783195,0.075738944,13.129917,3.6513817,19.830147,19.826145,0.2434082,0
89.997696,-0.104692385,3.186776,9.6873e-05,9.280148,15.94374,115.148506,112.285835,25.32724,0
89.9987,-0.09296875,6.143174,0.000208973,9.024517,-5.563145,98.13359,84.21508,49.75237,0
89.95906,0.016605224,0.13279337,0.018544616,13.016178,-1.2035983,116.239006,116.23269,1.1282655,0
89.90355,-0.015543213,0.07475869,0.105152875,12.430835,-2.2943413,323.61703,323.59695,3.274044,0
89.998245,-0.28216064,3.8086565,0.0003769772,8.119717,-3.473543,109.12092,107.05678,20.362896,0
89.997665,-0.15637451,2.8842998,0.00031279787,9.042729,-6.162813,183.08467,174.2535,50.8664,0
89.94435,-0.016968993,0.12296062,0.017651271,12.027353,-1.3179162,57.628605,57.625168,0.62648386,0
89.998535,0.61552733,4.101496,0.0006745948,10.904108,-4.4192615,52.28232,51.46718,7.9957104,0
89.99832,-0.8426123,4.2462125,0.0013461815,7.857185,-0.97604233,109.89699,99.78958,41.564804,0
89.93754,-0.045863036,0.15151627,0.009788526,11.432349,-2.8654635,189.04715,189.0331,2.240697,0
89.99992,-46.65596,64.0785,0.0008962429,7.539276,10.624434,268.50452,247.33908,102.54993,0
89.99865,0.889873,5.676116,0.00027530442,8.196877,-4.8191814,71.56405,68.566246,18.210938,0
89.9976,-0.4182422,3.3712888,0.00030422123,8.975824,-5.6384377,161.88707,153.12729,51.224945,0
89.92364,0.00947876,0.1179317,0.012256203,14.635336,-1.7810156,368.4518,368.43884,2.7914143,0
89.9986,1.158667,4.5896597,0.002975496,8.710143,-5.313412,188.38202,181.36003,45.65735,0
89.99839,-0.3447119,3.585769,0.0008880617,7.7946777,0.8413289,23.367893,22.421083,6.3098683,0
89.99706,1.0708497,2.636552,0.0005588831,12.32561,-4.3741183,22.371317,22.26603,1.8759767,0
89.99634,0.020390624,1.9551803,0.0002781563,0.0,-5.0390673,43.209187,42.881237,5.2331185,0
89.99862,0.0022607422,4.9350605,0.0004942401,9.501995,-5.3905935,158.56487,149.773,47.75186,0
89.99782,-0.08399414,3.265037,0.00012889261,8.953583,-1.6195039,136.44711,131.64671,35.43189,0
89.998886,0.5862158,6.5064807,0.00018813537,8.57394,-6.205525,236.57211,225.9431,65.59722,0
89.99904,1.7639307,7.7381644,0.00010707278,12.548819,-5.391965,12.157633,10.986695,5.1927853,0
89.996124,-0.17690429,1.7717898,0.0070553557,8.761217,-5.7446284,177.04527,170.34845,46.843872,0
89.99727,-0.9189063,2.6426706,0.0012448778,8.66037,-5.5274167,140.95833,135.75272,37.49561,0
89.998955,-0.9646265,7.929481,0.00022150927,8.394614,-6.50755,178.5026,154.44188,86.03254,0
89.99769,-0.36905518,3.0242288,0.00043788587,9.679565,-4.2340736,125.97254,123.74061,21.790258,0
89.997955,0.094951175,3.5563087,9.739173e-05,9.776372,-5.1528077,120.17287,115.59657,32.102962,0
89.99883,0.6790527,5.9849706,0.00013764545,9.022626,-4.1145253,37.292564,33.202755,16.838593,0
89.998436,0.45637208,4.6432996,0.00020370707,9.085893,-5.5015764,273.2202,266.10684,60.74634,0
89.99487,-0.12634522,1.4105448,0.00040425092,10.43266,-2.7548363,192.81535,191.19492,24.096375,0
89.9989,-0.35081542,6.7013397,2.800975e-05,8.774709,-5.685831,254.46925,238.63206,73.64466,0
89.99808,0.25678712,3.718339,0.0002787015,9.842057,-2.6963813,86.60457,85.282845,14.186279,0
89.999344,0.89698976,8.831015,0.00020041384,8.207807,-4.988107,47.836536,42.03672,21.65387,0
89.998245,-0.059067383,4.123438,5.9259135e-05,9.0340395,-4.8672786,214.13744,210.04984,39.565964,0
89.99776,-0.08537598,3.1152701,0.00026436115,8.992136,1.3036306,90.97478,89.25551,16.489014,0
89.998024,0.15484375,3.7108386,0.00037370343,9.195843,-3.5669076,13.159906,12.437005,4.3016357,0
89.960434,-0.0037768555,0.17912069,0.005271721,11.253237,-1.462687,150.36566,150.34822,2.2342176,0
89.91621,-0.02048828,0.12432957,0.014659274,10.563533,-2.5417266,232.32329,232.3005,2.967002,0
89.999084,-0.5848877,6.133296,0.0002757469,8.346229,-5.466224,69.94591,66.88408,15.365234,0
89.99885,0.09239258,5.872914,0.00027118332,9.026331,-5.295668,144.1973,138.63907,37.706703,0
89.99903,-0.2992627,7.50203,5.101641e-05,9.351257,-6.2621694,230.4169,199.36752,112.73547,0
89.99708,0.040092774,1.9070264,0.002701528,8.523341,-0.8502142,20.18433,19.945787,2.968811,0
89.996315,-0.48393798,2.1505768,0.0017017891,9.376527,-4.459228,262.0958,255.16608,57.2713,0
89.99857,0.06894531,4.1677175,0.0005539099,8.864,-2.4895902,37.030827,35.932785,7.5544434,0
89.994675,-0.42787597,1.3339176,0.0021981164,8.340417,-4.474785,283.51718,282.3386,23.785461,0
89.96467,-0.02571167,0.20972519,0.0060551646,11.6935425,-1.503271,150.8706,150.8499,2.3951461,0
89.97762,-0.054473877,0.31504738,0.014096501,10.459499,-3.5939867,388.00107,387.8856,9.204127,0
89.99907,-0.05251953,7.7412887,7.1579176e-05,8.956634,-6.193359,114.19789,100.40782,52.565186,0
89.98862,0.091732174,0.5010412,0.0056635803,12.169153,-1.5484445,230.02704,229.8796,7.2378235,0
89.99894,0.17925781,6.9100485,8.537071e-05,9.319066,-4.5764995,106.440636,101.42187,30.797573,0
89.98842,-0.015830077,0.69280136,0.021372847,10.933001,-4.399864,150.88829,150.47572,9.843283,0
89.96442,0.02296875,0.25183797,0.010350277,12.680615,-0.21824017,185.64128,185.61852,2.7931528,0
89.99727,-0.47913575,2.8813105,0.00035004207,8.979317,-4.0964375,93.2407,90.45969,22.4301,0
89.99072,-1.1289062,1.3433174,0.003943311,8.361818,-5.779164,213.30756,207.41678,46.117188,0
89.998245,-0.12861817,4.08567,0.00013593723,9.446093,-4.670043,33.352203,31.439348,9.623596,0
89.9988,-0.90306395,5.1736197,0.00036756723,7.36823,-5.007972,128.72276,119.121,48.184612,0
89.99895,-0.014177246,6.5878906,0.00011395935,9.172759,-5.8811407,193.84488,182.27455,51.243366,0
89.99349,-0.12622924,1.1458963,0.0005782895,9.578962,-4.5910654,109.61764,108.9424,11.412537,0
89.99877,-0.8359595,5.237926,0.0008442744,7.619377,-6.1982384,298.3648,288.78983,66.163574,0
89.99683,0.26096192,2.3307822,0.0005553022,10.253117,-5.010838,193.93045,186.14684,40.3855,0
89.99669,1.5583667,3.4123654,0.0019143864,12.491928,-4.736163,45.98785,45.3609,7.1197343,0
89.99841,0.40899658,4.8194275,0.00024316517,9.830228,-5.3864956,167.65494,154.24904,64.8334,0
89.99565,-0.96619385,2.081967,0.0011570427,7.508033,-2.710969,90.11903,89.417786,9.712786,0
89.99614,0.9469311,1.7312938,0.001542263,9.915655,-0.5307555,17.418137,17.296574,2.0433433,0
89.99848,0.1793164,4.9906344,0.00011932958,9.572233,-4.733106,105.2595,101.44039,25.695162,0
89.995544,-0.018515624,1.6614403,0.00028715792,10.834015,-2.9309545,56.86049,56.554657,5.6878023,0
89.9983,0.24625488,3.8332996,0.00042041173,10.211472,-5.2267027,77.423744,73.833984,21.341675,0
89.99863,-0.13450928,5.3467703,0.00012215954,9.208433,-5.569852,160.45221,148.11572,58.686398,0
89.99865,3.082915,6.717192,0.000536224,12.805062,-3.3604486,52.61461,51.939213,7.8044434,0
89.98111,0.027418213,0.44798145,0.0028162163,11.440048,2.2321985,39.15644,39.1086,1.6879718,0
89.998184,0.05775635,3.9985898,8.048545e-05,8.763934,-5.037163,349.28613,342.39832,64.67677,0
89.99798,0.022729492,3.756278,0.000105339146,10.261123,-4.030558,335.4527,313.44733,104.818794,0
89.98309,0.25581786,0.43273306,0.0073296074,15.117927,-0.69221425,12.487798,12.482533,0.3624021,0
89.95898,-0.025740966,0.1826832,0.011469545,10.809748,-0.36031857,282.64883,282.62415,3.6214213,0
89.994514,0.7082642,1.7837325,0.0013514948,12.830914,0.013371845,22.263086,22.245947,0.81958014,0
89.99906,-1.0510596,7.851638,0.000109376466,7.983527,-5.4872923,162.59445,144.05821,71.07851,0
89.99894,0.08394531,6.8399377,0.00015698498,9.265273,-4.658546,49.66066,45.566803,19.43651,0
